x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89656.8036175,43128.8719252,0.0,0.0,0.0,0.9936021951139138,0.11293660994032018,9.8081139
89656.5447252,43127.8654497,0.0,0.0,0.0,0.9897908126590359,0.14252770669510303,9.2642786
89656.2222262,43126.9414337,0.0,0.0,0.0,0.9806692264806726,0.19567286023820293,9.1370904
89655.7869433,43126.0722224,0.0,0.0,0.0,0.9642255111916244,0.2650833143886101,9.0945994
89655.2183893,43125.2522853,0.0,0.0,0.0,0.9437717366517229,0.33059780564515406,9.051909
89654.5412363,43124.5104996,0.0,0.0,0.0,0.9198944092170637,0.3921661330242446,9.1374949
89653.761637,43123.8558479,0.0,0.0,0.0,0.8927628149730327,0.4505269761084531,9.1944816
89652.9254896,43123.3034467,0.0,0.0,0.0,0.869111458779735,0.49461628786136946,9.4122198
89652.0704164,43122.8387523,0.0,0.0,0.0,0.8505127389179401,0.5259544475886707,9.8180449
89651.1857065,43122.4303826,0.0,0.0,0.0,0.8347477959506289,0.5506324701246443,10.299566
89650.246143,43122.0508509,0.0,0.0,0.0,0.8245409534968219,0.5658022764239745,10.755342
89649.3482264,43121.7167936,0.0,0.0,0.0,0.816519432894577,0.5773179502713548,11.1885578
89648.3998121,43121.4093989,0.0,0.0,0.0,0.7996614619704558,0.6004511189424774,10.8529052
89647.3818476,43121.1583971,0.0,0.0,0.0,0.7731086267284084,0.6342736406931274,10.6832933
89646.3952112,43121.009899,0.0,0.0,0.0,0.7423493131450313,0.6700130575392544,10.5163708
89645.3923377,43120.9553454,0.0,0.0,0.0,0.7090128866889299,0.7051955236025188,10.342776
89644.3919496,43121.0019396,0.0,0.0,0.0,0.6706224289321151,0.741798866144449,10.2946781
89643.4009995,43121.1607165,0.0,0.0,0.0,0.6266058378173374,0.7793363356171921,10.2463544
89642.4395519,43121.4270293,0.0,0.0,0.0,0.5846253961641726,0.8113033625961895,10.2255905
89641.5121491,43121.7856791,0.0,0.0,0.0,0.5468225466999825,0.837248530856009,10.3349979
89640.6046079,43122.2283236,0.0,0.0,0.0,0.5141166501916302,0.8577202749123615,10.5673176
89639.7276184,43122.7326502,0.0,0.0,0.0,0.4884648769505687,0.8725835570222864,10.9373045
89638.896694,43123.2684182,0.0,0.0,0.0,0.46971070025356726,0.8828203996664913,11.3619586
89638.0666938,43123.8471802,0.0,0.0,0.0,0.45615746396907264,0.8898990774606433,11.7675352
89637.2578933,43124.4434428,0.0,0.0,0.0,0.4463264089786808,0.8948702345302336,12.1559782
89636.4863887,43125.0320039,0.0,0.0,0.0,0.4416903520575575,0.8971675612165605,12.5289141
89635.7179915,43125.6243425,0.0,0.0,0.0,0.44116695910866,0.8974250465586627,12.8877208
89634.9328717,43126.2288472,0.0,0.0,0.0,0.44215780608310057,0.8969372745737458,13.2335782
89634.1249499,43126.8463339,0.0,0.0,0.0,0.4441266814101762,0.8959640008725707,13.5675061
89633.3567172,43127.4326088,0.0,0.0,0.0,0.4418492783596054,0.8970893016935917,13.8903934
89632.5597936,43128.0553646,0.0,0.0,0.0,0.4339366698276999,0.9009433759004202,14.2030207
89631.7596685,43128.7115371,0.0,0.0,0.0,0.4206249847120224,0.9072346015425178,14.5060783
89630.9996168,43129.3779602,0.0,0.0,0.0,0.404536818666799,0.9145217123409074,14.7816225
89630.2693478,43130.0685611,0.0,0.0,0.0,0.385992768237682,0.9225018064308661,14.9596561
89629.5851506,43130.7747921,0.0,0.0,0.0,0.3638724659555915,0.931448779332174,14.8900879
89628.9183266,43131.5395824,0.0,0.0,0.0,0.3380909923421375,0.9411134261592004,14.8201932
89628.3046967,43132.3223963,0.0,0.0,0.0,0.3151203384479622,0.9490517226666003,14.7845642
89627.7315022,43133.1237966,0.0,0.0,0.0,0.2966819635524059,0.9549763413313908,14.8663208
89627.1823835,43133.9488413,0.0,0.0,0.0,0.2827214694732274,0.9592020489442769,15.1034339
89626.6504633,43134.7944078,0.0,0.0,0.0,0.2719901530668035,0.9623000346226206,15.3807371
89626.131452,43135.6553835,0.0,0.0,0.0,0.26439167789363505,0.9644153880256102,15.6505993
89625.6277208,43136.5151454,0.0,0.0,0.0,0.25991420183977704,0.965631714310374,15.9134223
89625.1280264,43137.3802245,0.0,0.0,0.0,0.258419769349334,0.9660327234671903,16.1695721
89624.6269375,43138.2477902,0.0,0.0,0.0,0.2598736933606748,0.9656426168614773,16.4193832
89624.1223361,43139.1103509,0.0,0.0,0.0,0.2634622446224217,0.9646697080651571,16.6631623
89623.6103272,43139.9687672,0.0,0.0,0.0,0.2680572361720396,0.9634029884403553,16.9011915
89623.0895959,43140.8211634,0.0,0.0,0.0,0.2736652967337352,0.9618249868680043,17.1337311
89622.5573082,43141.6689392,0.0,0.0,0.0,0.27948750329102595,0.9601493297941466,17.3610219
89622.0166888,43142.5095888,0.0,0.0,0.0,0.2840621572249134,0.95880586712469,17.5832872
89621.4705025,43143.3437616,0.0,0.0,0.0,0.28735904951229374,0.9578229359664505,17.8007346
89620.916699,43144.1791417,0.0,0.0,0.0,0.2896233514415418,0.9571406972330501,18.0135574
89620.3606156,43145.0105707,0.0,0.0,0.0,0.2912760920268828,0.956639032348956,18.2219362
89619.8049616,43145.8363047,0.0,0.0,0.0,0.292322863142571,0.9563196869688136,18.42604
89619.2448221,43146.6662665,0.0,0.0,0.0,0.29241634199524175,0.9562911078401398,17.760707
89618.6872307,43147.4951411,0.0,0.0,0.0,0.2908630838276273,0.9567646870920157,17.077919
89618.1353858,43148.3243941,0.0,0.0,0.0,0.2876324483584002,0.9577408703043596,16.4241521
89617.5923989,43149.1547338,0.0,0.0,0.0,0.28347929463659954,0.958978357165758,15.7433157
89617.0541814,43149.992981,0.0,0.0,0.0,0.2796550450929925,0.9601005446066763,15.0242052
89616.5167131,43150.8441415,0.0,0.0,0.0,0.2762353703121098,0.9610900166938222,14.249498
89615.9951405,43151.6843358,0.0,0.0,0.0,0.27155863040222056,0.9624218982619162,13.5073048
89615.4804681,43152.5396168,0.0,0.0,0.0,0.26290505572274336,0.9648217097865394,12.8116726
89614.9795126,43153.4152478,0.0,0.0,0.0,0.2502804369370718,0.9681733847233089,12.1474513
89614.5082612,43154.299413,0.0,0.0,0.0,0.233843676548631,0.9722742076894868,11.5066461
89614.0714109,43155.2002273,0.0,0.0,0.0,0.2130954101448142,0.9770313946722559,10.885265
89613.6787461,43156.1180456,0.0,0.0,0.0,0.18754082651168966,0.9822568087782911,10.2796051
89613.3391226,43157.0592791,0.0,0.0,0.0,0.1556141531283836,0.9878179160888589,9.733095
89613.0703331,43158.0204073,0.0,0.0,0.0,0.11465812679277208,0.9934050100338595,9.2576623
89612.890966,43158.9998925,0.0,0.0,0.0,0.0647724225196539,0.9979000617701832,8.826731
89612.8167384,43160.0280075,0.0,0.0,0.0,0.0073893827512976455,0.9999726981385816,8.3965777
89612.8605768,43161.0626403,0.0,0.0,0.0,-0.050536613914533145,0.9987222089520456,7.8375483
89613.0184072,43162.017194,0.0,0.0,0.0,-0.11657607759053712,0.9931817649018759,7.4089314
89613.3448711,43162.9700702,0.0,0.0,0.0,-0.21635144718098664,0.9763155490427737,7.374477
89613.8475737,43163.8077071,0.0,0.0,0.0,-0.312920161802647,0.9497794335199121,7.3398609
89614.4672588,43164.5407562,0.0,0.0,0.0,-0.37020082879076605,0.9289517459817974,7.3529493
89615.2000258,43165.2032349,0.0,0.0,0.0,-0.4466640117416961,0.8947017718853663,7.1167284
89616.0756969,43165.7146786,0.0,0.0,0.0,-0.550403330486302,0.8348989003403865,7.0836329
89617.0276911,43166.0111632,0.0,0.0,0.0,-0.628327106284548,0.7779492576692174,7.050382
89618.0268543,43166.1504053,0.0,0.0,0.0,-0.6820110282075001,0.7313418881777172,7.5795821
89618.9892106,43166.1539028,0.0,0.0,0.0,-0.7319060176557876,0.681405592374502,8.1227034
89619.9422339,43166.000875,0.0,0.0,0.0,-0.7883067580524352,0.6152824190636844,8.1306154
89620.9226546,43165.6754418,0.0,0.0,0.0,-0.8291126752425231,0.5590815430258688,8.2114
